timestamp,image_path,mask_path,overlay_path,interferogram_path,heatmap_path,coherence_path,mask_ratio,deformation_energy,coherence_mean
2023-01-05 04:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230105_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230105_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230105_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230105_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230105_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230105_040300.png,0.030029296875,0.18723860915034862,0.8408471822222037
2023-01-05 14:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230105_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230105_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230105_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230105_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230105_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230105_140300.png,0.030029296875,0.1749029862978635,0.8513324616468161
2023-01-06 00:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230106_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230106_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230106_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230106_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230106_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230106_000300.png,0.030029296875,0.155237607030336,0.8680480340242144
2023-01-06 10:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230106_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230106_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230106_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230106_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230106_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230106_100300.png,0.030029296875,0.20085338084840954,0.829274626278852
2023-01-06 20:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230106_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230106_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230106_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230106_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230106_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230106_200300.png,0.030029296875,0.16215415602131988,0.8621689673818782
2023-01-07 06:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230107_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230107_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230107_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230107_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230107_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230107_060300.png,0.030029296875,0.18046118534533281,0.8466079924564671
2023-01-07 16:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230107_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230107_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230107_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230107_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230107_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230107_160300.png,0.030029296875,0.1566068882309019,0.8668841450037335
2023-01-08 02:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230108_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230108_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230108_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230108_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230108_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230108_020300.png,0.030029296875,0.18028700319759067,0.846756047282048
2023-01-08 12:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230108_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230108_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230108_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230108_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230108_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230108_120300.png,0.030029296875,0.3256043089731854,0.7232363373727925
2023-01-08 22:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230108_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230108_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230108_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230108_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230108_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230108_220300.png,0.030029296875,0.15840113820360335,0.8653590325269371
2023-01-09 08:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230109_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230109_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230109_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230109_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230109_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230109_080300.png,0.030029296875,0.19997195198166484,0.8300238408155849
2023-01-09 18:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230109_180300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230109_180300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230109_180300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230109_180300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230109_180300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230109_180300.png,0.030029296875,0.1649013838658969,0.8598338237139876
2023-01-10 04:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230110_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230110_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230110_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230110_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230110_040300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230110_040300.png,0.030029296875,0.165679081897261,0.8591727803873281
2023-01-10 14:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230110_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230110_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230110_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230110_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230110_140300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230110_140300.png,0.030029296875,0.14667891593229382,0.8753229214575502
2023-01-11 00:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230111_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230111_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230111_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230111_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230111_000300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230111_000300.png,0.030029296875,0.15658332724634252,0.8669041718406088
2023-01-11 10:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230111_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230111_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230111_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230111_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230111_100300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230111_100300.png,0.030029296875,0.18516835049960179,0.8426069020753385
2023-01-11 20:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230111_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230111_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230111_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230111_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230111_200300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230111_200300.png,0.030029296875,0.15273234894699106,0.8701775033950576
2023-01-12 06:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230112_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230112_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230112_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230112_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230112_060300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230112_060300.png,0.030029296875,0.17614707836585114,0.8502749833890266
2023-01-12 16:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230112_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230112_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230112_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230112_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230112_160300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230112_160300.png,0.030029296875,0.15204443957063718,0.8707622263649584
2023-01-13 02:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230113_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230113_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230113_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230113_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230113_020300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230113_020300.png,0.030029296875,0.15618025884026637,0.8672467799857736
2023-01-13 12:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230113_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230113_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230113_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230113_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230113_120300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230113_120300.png,0.030029296875,0.1625159003290515,0.8618614847203062
2023-01-13 22:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230113_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230113_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230113_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230113_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230113_220300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230113_220300.png,0.030029296875,0.1518430203783315,0.8709334326784182
2023-01-14 08:03:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_images\sar_20230114_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_masks\mask_20230114_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_overlays\overlay_20230114_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_interferograms\interferogram_20230114_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_heatmaps\heatmap_20230114_080300.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_delta\insar_coherence\coherence_20230114_080300.png,0.030029296875,0.2006925216727911,0.8294113565781276
