timestamp,gnss_dz_mm,los_disp_norm,fused_disp,sensor_temperature_c,sensor_humidity_pct,sensor_vibration_rms,sensor_strain_ue,sensor_tilt_x_deg,sensor_tilt_y_deg,sensor_acoustic_db,sensor_vibration_rms_roll3,sensor_strain_gradient,sensor_acoustic_roll3,gnss_horizontal_mm,gnss_vertical_mm,gnss_total_mm,gnss_horizontal_mm_smooth,gnss_vertical_mm_smooth,gnss_total_mm_smooth,gnss_total_mm_norm,gnss_threshold_exceeded,insar_los_disp_norm,insar_abs_los_disp,insar_threshold_exceeded
2024-01-27,-0.3989234013772,0.4277946816180358,-0.0682361681791056,24.004390272917483,56.09980519462358,0.0902836567203999,2.254419265481981,-0.0507128749255998,0.0504841104506989,38.059329186183255,0.0994494934921354,0.2146798747078495,37.10716601420489,5.032161273882833,-0.3989234013772,5.04794878802593,3.936923375581836,0.61160253963232,4.086302251501832,0.1977290891217766,0,0.4277946816180358,0.4277946816180358,0
2024-01-28,-0.5397142877967,0.4277946816180358,-0.1527107000308056,24.14937017409947,58.30941438836304,0.0803392397200087,2.8699884219283875,-0.0479135680304515,0.0435219332976227,36.09736206712325,0.0878025475314116,-0.4828841963255943,36.91761493502774,4.76197271543479,-0.5397142877967,4.792460292479979,4.505098073180509,0.2689076239079,4.594535030826612,0.1877215574239066,0,0.4277946816180358,0.4277946816180358,0
2024-01-29,0.5262659429945,0.4277946816180358,0.4868774384439143,25.261848967435387,62.466512697569335,0.0820658614742412,3.0932972446332943,-0.0512425684248637,0.0410563331011277,36.75568357521425,0.0868410569718369,0.3058937353710798,36.70008340351686,3.652437190182449,0.5262659429945,3.6901562664721608,4.691769401853068,0.0858664618732399,4.71705869406959,0.1445441045315946,0,0.4277946816180358,0.4277946816180358,0
2024-01-30,0.6833145104394001,0.4277946816180358,0.5811065789108544,27.64961850050542,62.91277706935495,0.0838978128809655,2.757562661809439,-0.0471015340289004,0.0431819755097063,36.945138180957706,0.0829066793126993,-0.7601026487102089,36.30034588809557,2.7590717311193664,0.6833145104394001,2.842427754163517,4.199888500172687,0.09682323238848,4.234306021656544,0.1113384216690913,0,0.4277946816180358,0.4277946816180358,0
2024-01-31,0.524679673397,0.4277946816180358,0.4859256766854143,28.66301928862104,64.20269422901588,0.0825972729534942,2.534036180422685,-0.0434401507702265,0.045546174396799,36.188451735903136,0.0829685490877194,0.0261894279445251,35.849882360199736,4.887292143548606,0.524679673397,4.915375189755907,4.218587010833609,0.1591244875314,4.257673658179499,0.1925361567192711,0,0.4277946816180358,0.4277946816180358,0
2024-02-01,-0.5109740794252999,0.3551927446804314,-0.1645073497830073,29.58329528987988,65.58181446770351,0.0820354302523092,1.6723511664007078,-0.0539340125359499,0.0475586449180782,36.76083652112773,0.0820617335843369,-0.3591282500154311,35.8541121811491,4.186148762926726,-0.5109740794252999,4.217218985919216,4.049384508642388,0.13671435192178,4.091527697758156,0.165189248886767,0,0.3551927446804314,0.3551927446804314,0
2024-02-02,-2.1856570241283,0.3551927446804314,-1.1693171166048075,31.587138646703107,67.7666286250652,0.0804107105959674,2.658425032641156,-0.0475799316017876,0.0522097411408978,36.69719358496304,0.0827689111153719,0.0480475990448523,36.34193359379117,3.75014137903557,-2.1856570241283,4.340582563421203,3.847018241362544,-0.19247419534454,4.0011521519464015,0.1700214230697009,0,0.3551927446804314,0.3551927446804314,0
2024-02-03,-2.6719649332065,0.3551927446804314,-1.461101862051727,32.397427714039914,66.94675433971244,0.0801736117554929,2.9207738559577705,-0.0487699684595212,0.0463134531134482,35.02837651523677,0.0808010954537735,-0.0195880347249892,36.46026593052514,2.873119687041162,-2.6719649332065,3.923546016086561,3.6911547407342864,-0.8321203705847401,4.047830101869281,0.1536860242576982,0,0.3551927446804314,0.3551927446804314,0
2024-02-04,-2.7257474840141,0.3551927446804314,-1.493371392536287,31.143278562131425,66.3621519834657,0.0921990636767554,3.0060857763586832,-0.0490858467955174,0.0485539941776059,34.57208755222995,0.0869515936547778,-0.2882397834496837,35.34552824301225,6.4594904245484095,-2.7257474840141,7.011042425448714,4.431238479420095,-1.51393276947544,4.88155303612632,0.2746238305480576,0,0.3551927446804314,0.3551927446804314,0
2024-02-05,-0.9578175704447,0.3551927446804314,-0.4326134443946473,30.79773593928404,65.76762287115137,0.088339062304533,4.511146331910714,-0.0440185990853761,0.0337252225776445,36.49146173378506,0.0873921317564831,1.3260464591588643,36.20513579375159,10.042906546455203,-0.9578175704447,10.08847790298841,5.462361360001415,-1.81043221824378,5.916173578772821,0.3951675482752189,0,0.3551927446804314,0.3551927446804314,0
2024-02-06,-0.8275430489703,0.3551927446804314,-0.3544487315100073,30.48534494262668,65.69072704579007,0.0856153667325879,5.137292734106309,-0.0541956728473016,0.0284591187618138,38.14178656021059,0.0903236124687898,0.7690732179955209,36.709010317689966,12.3571717197025,-0.8275430489703,12.38485043947299,7.0965659513565695,-1.87374601215278,7.549699869483575,0.4851168859151766,0,0.3551927446804314,0.3551927446804314,0
2024-02-07,0.1551964620530999,0.3551927446804314,0.2351949751040325,27.617239632451607,63.75207668764962,0.0887790736271997,5.5465373723505085,-0.0417458086914976,0.0281723539710816,37.24387359535019,0.0918916913275897,0.825846092222907,37.41851632030869,13.79801952536013,0.1551964620530999,13.798892302067337,9.106141580621482,-1.4055753149165,9.441361817212805,0.5405051676136883,0,0.3551927446804314,0.3551927446804314,0
2024-02-08,-0.344099136484,0.3551927446804314,-0.0643823840182274,26.23666368052694,65.00773782775673,0.0866237219409406,5.673014780939967,-0.060395335729802,0.0333658653932459,36.63995704961509,0.0863247923569153,0.2456869682529454,36.970499528641774,12.763446671828207,-0.344099136484,12.76808424002331,11.08420697757889,-0.9400021555719998,11.210269462000152,0.5001282248739312,0,0.3551927446804314,0.3551927446804314,0
2024-02-09,-1.5290429029022,0.3551927446804314,-0.7753486438691475,25.375967659623967,60.6953583465154,0.0818944869505061,6.280815502945293,-0.0724512749312833,0.030206034577588,36.9374714742171,0.0856922097743545,0.5582029335678023,37.25481008293245,14.727945506647536,-1.5290429029022,14.807104748926946,12.737897993998716,-0.70066123934962,12.7694819266958,0.5799970359210028,0,0.3551927446804314,0.3551927446804314,0
2024-02-10,-2.4941596651331004,0.3551927446804314,-1.3544187012076876,24.54515513297122,58.2343710991193,0.0988090674280042,5.95548869159103,-0.0739060390789758,0.0265325980625137,37.63413422667496,0.0882044263797369,-0.4062171643734302,36.86712935326441,15.77816924649474,-2.4941596651331004,15.974087053919837,13.884950534006624,-1.0079296582873,13.946603756882084,0.6257079489823281,0,0.3551927446804314,0.3551927446804314,0
2024-02-11,-3.7457015191435,0.3551927446804314,-2.1053438136139278,23.839161756365456,59.33008041817565,0.0895315416249033,5.606437962694824,-0.0544220008240508,0.0247777336791913,36.82601463242072,0.092809016900386,0.469732481007111,37.30333651969522,13.639524235267054,-3.7457015191435,14.144500741806024,14.141421037119532,-1.59156135232194,14.298533817348693,0.5540427142196342,0,0.3551927446804314,0.3551927446804314,0
2024-02-12,-2.1435475761819,0.3551927446804314,-1.1440514478369672,23.448253212504863,55.38623235224726,0.0843119196349265,4.54433941973392,-0.0563451500182828,0.030461079838979,35.49474336126176,0.0896484638119509,-0.4125847953902672,36.52390134874424,13.892819781609,-2.1435475761819,14.057213013098352,14.160381088369306,-2.0513101599689403,14.350197959554894,0.550623637716755,0,0.3551927446804314,0.3551927446804314,0
2024-02-13,-3.4912500448811,-0.042358718655978,-2.111693514391052,24.40429337550848,53.94649602601953,0.1106814655078585,5.30009818601809,-0.0079033726077083,-0.0012706394097215,38.55551747321881,0.0939606957649906,0.3613744839182704,37.54507601152789,12.62228453461662,-3.4912500448811,13.09621677236232,14.13214866092699,-2.6807403416483604,14.415824466022697,0.5129812369497504,0,-0.042358718655978,0.042358718655978,0
2024-02-14,-3.1790766306158,-0.042358718655978,-1.924389465831871,27.819099975235897,53.266985194580194,0.1059299507070231,6.703166391563286,0.0380238228815144,-0.0397973040474142,38.659231705782325,0.1104122815730587,0.7881858244868774,38.34672526137238,14.467565517175665,-3.1790766306158,14.812730343089957,14.080072663032617,-3.01074708719108,14.416949584855296,0.5802173914864673,0,-0.042358718655978,0.042358718655978,0
2024-02-15,-4.6083195981765,-0.042358718655978,-2.781935246368292,28.631543325608504,51.07547466164574,0.1010100177280584,8.3242413057954,0.0810569255628843,-0.0806890545620929,36.59821538568234,0.1047985902120082,1.2270167487473742,38.70764553723144,14.994655726739314,-4.6083195981765,15.68681962293102,13.92336995908153,-3.43357907379976,14.359496098657536,0.6144556304963508,0,-0.042358718655978,0.042358718655978,0
2024-02-16,-4.2030623747848,-0.042358718655978,-2.538780912333271,29.862678786168868,49.40313487917367,0.11468028045773,10.17259232075251,0.133893887901418,-0.1022605160017939,38.66609775536595,0.1142884080516694,1.0478336253687104,37.86361631985775,17.385752594698104,-4.2030623747848,17.886590692761533,14.67261563096774,-3.52505124492802,15.107914088848636,0.7006210707927687,0,-0.042358718655978,0.042358718655978,0
2024-02-17,-4.3444271981485,-0.042358718655978,-2.623599806351491,31.95863399350114,48.3703217825109,0.1365764742687814,11.436951610614898,0.1801029982414835,-0.1296524432468338,36.48668700275278,0.1218539084609742,0.7093867808053478,37.79878188394805,18.18322914204212,-4.3444271981485,18.69502259190992,15.530697503054364,-3.96522716932134,16.03547600461095,0.7322874980383806,0,-0.042358718655978,0.042358718655978,0
2024-02-18,-5.0273808852807,-0.042358718655978,-3.0333720186308115,31.54053132655087,49.85254869225978,0.1380220289882743,12.03999686383382,0.224773738725191,-0.1544993829512928,37.8982219826969,0.1358308275292418,0.0897068441880115,38.19492081599344,17.262007648297992,-5.0273808852807,17.97919538287473,16.45864212579064,-4.27245333740126,17.012071726713433,0.7042484136588296,1,-0.042358718655978,0.042358718655978,0
2024-02-19,-5.594459200892699,-0.042358718655978,-3.373619007998011,31.6122639684702,50.35551540623138,0.14121891241935,12.578347927389784,0.2634896475279298,-0.1904858794234522,38.8959790601469,0.1375359245137279,0.353616784177392,38.49040252358942,20.40780822064514,-5.594459200892699,21.160732740646868,17.646690666484535,-4.75552985145664,18.281672206224812,0.8288698213187913,1,-0.042358718655978,0.042358718655978,0
2024-02-20,-6.7755626857959,-0.042358718655978,-4.082281098939931,32.16902785037219,48.389369305596944,0.1469366903444655,14.123473937481211,0.307347582634906,-0.2264323431796097,39.30640629728523,0.1407089876908612,0.7122410554169161,39.965944925344125,19.879149931671908,-6.7755626857959,21.00211541047808,18.623589507471053,-5.18897846898052,19.344731363734223,0.8226567511134044,1,-0.042358718655978,0.042358718655978,0
2024-02-21,-6.8558062737835,-0.042358718655978,-4.130427251732491,28.92703853272236,48.37162629303906,0.1726496114838978,15.689009241393752,0.3574336796211632,-0.2581299785548346,38.95263085717869,0.1568077168924837,1.0253410266111975,39.74900401909576,20.078403275463884,-6.8558062737835,21.216605707695283,19.16211964362421,-5.71952724878026,20.01073436672097,0.8310583757881274,1,-0.042358718655978,0.042358718655978,0
2024-02-22,-7.8371055435937,-0.042358718655978,-4.7192068136186105,28.65531918252226,50.61630450372588,0.1637010824753797,16.450534750637807,0.409688503300544,-0.2836517012055909,39.69966617425969,0.1627167116252333,0.3081587352870478,39.81518534468973,19.83918346104349,-7.8371055435937,21.3310436618176,19.49331050742448,-6.4180629178693,20.537938580702512,0.8355409316498745,1,-0.042358718655978,0.042358718655978,0
2024-02-23,-9.5890270968439,-0.042358718655978,-5.77035974556873,26.63079854860187,52.10369999981955,0.1818063742236592,18.38242389449706,0.4492795970673702,-0.3119298459613564,41.37894171744406,0.1659836086156262,1.1251810427140967,40.14352815663855,22.34365626184392,-9.5890270968439,24.314366448901023,20.509640230133662,-7.3303921601819395,21.80497279390777,0.9523982378581908,1,-0.042358718655978,0.042358718655978,0
2024-02-24,-11.3932804606378,-0.042358718655978,-6.85291176384507,25.7557869677838,53.66827078897997,0.1814814097106066,19.65886015085004,0.4999199080756591,-0.3361588290422494,43.74906855316048,0.1787244489642487,0.45635293631344,42.28424519242712,21.93654468202252,-11.3932804606378,24.718795121144584,20.815387522409143,-8.49015641213096,22.516585270007315,0.9682397838673612,1,-0.042358718655978,0.042358718655978,0
2024-02-25,-11.7470083323851,0.4491281759398824,-6.868553729055106,23.96918548401841,56.32985291701127,0.1941611682954006,21.82774936423536,0.5511756131655889,-0.3695711816894136,41.145046528729736,0.1840525500418714,1.5251573544339188,42.30833428247308,22.666481085177374,-11.7470083323851,25.529621414071705,21.37285375311024,-9.4844455414488,23.42208647072604,0.9999999999608298,1,0.4491281759398824,0.4491281759398824,0
2024-02-26,-10.6942328654398,0.4491281759398824,-6.236888448887926,24.119708164334423,57.35416204691713,0.1897148272352489,22.71436202596238,0.6067076522718313,-0.4088140163093553,44.96793116838604,0.1877719220820464,0.7744223815083018,42.38524212857544,22.10400787388216,-10.6942328654398,24.55511719924988,21.77797467279389,-10.25213085978006,24.08978876903696,0.9618284893466336,1,0.4491281759398824,0.4491281759398824,0
2024-02-27,-11.0605570413468,0.4491281759398824,-6.456682954432127,23.95117671124531,59.46622691853505,0.1917823110866132,22.9006355956091,0.6453242166771922,-0.4412361127148718,43.2532322713864,0.1909513016767053,0.3997602367916997,43.3815711629695,22.79753268318151,-11.0605570413468,25.338970352119983,22.36964451722149,-10.89682115933068,24.891374107097437,0.992532162547496,1,0.4491281759398824,0.4491281759398824,0
2024-02-28,-11.7055111569328,0.4491281759398824,-6.843655423783726,25.03889389997426,61.34439342574935,0.225991191135351,24.3644950043831,0.6923268900101915,-0.4805717046383112,42.89347103725115,0.2020691858853186,0.8257097702412217,43.400693316258575,19.22777911373314,-11.7055111569328,22.51058597841448,21.746469087599344,-11.32011797134846,24.53061801300013,0.8817438226923764,1,0.4491281759398824,0.4491281759398824,0
2024-02-29,-11.9460008068017,0.4491281759398824,-6.9879492137050665,26.4011924194907,60.79475306868876,0.2047705571936276,26.05909748550099,0.7285209198877196,-0.5219495607080439,41.66013283935105,0.2144254895176226,0.9683408252004782,42.40548807096476,20.294534133748577,-11.9460008068017,23.54941721109024,21.418066977944555,-11.43066204058124,24.29674243098925,0.9224350345120108,1,0.4491281759398824,0.4491281759398824,0
